season,week,season_type,player_id,team,player_name,player_display_name,position,position_group,headshot_url,fg_made,fg_att,fg_missed,fg_blocked,fg_long,fg_pct,fg_made_0_19,fg_made_20_29,fg_made_30_39,fg_made_40_49,fg_made_50_59,fg_made_60_,fg_missed_0_19,fg_missed_20_29,fg_missed_30_39,fg_missed_40_49,fg_missed_50_59,fg_missed_60_,fg_made_list,fg_missed_list,fg_blocked_list,fg_made_distance,fg_missed_distance,fg_blocked_distance,pat_made,pat_att,pat_missed,pat_blocked,pat_pct,gwfg_att,gwfg_distance,gwfg_made,gwfg_missed,gwfg_blocked
2002,10,REG,00-0019646,LV,S.Janikowski,Sebastian Janikowski,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/c5zvm3ux5uvwxdfqwd0w",2,2,0,0,47,1,0,0,1,1,0,0,0,0,0,0,0,0,47;32,,,79,0,0,2,2,0,0,1,0,,,,
2002,11,REG,00-0019646,LV,S.Janikowski,Sebastian Janikowski,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/c5zvm3ux5uvwxdfqwd0w",2,3,0,1,39,0.667,0,1,1,0,0,0,0,0,0,0,0,0,39;28,,49,67,0,49,3,3,0,0,1,0,,,,
2002,12,REG,00-0019646,LV,S.Janikowski,Sebastian Janikowski,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/c5zvm3ux5uvwxdfqwd0w",2,2,0,0,51,1,0,0,1,0,1,0,0,0,0,0,0,0,37;51,,,88,0,0,5,5,0,0,1,0,,,,
2002,13,REG,00-0019646,LV,S.Janikowski,Sebastian Janikowski,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/c5zvm3ux5uvwxdfqwd0w",4,4,0,0,48,1,0,2,1,1,0,0,0,0,0,0,0,0,23;48;36;29,,,136,0,0,2,2,0,0,1,0,,,,
2002,14,REG,00-0019646,LV,S.Janikowski,Sebastian Janikowski,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/c5zvm3ux5uvwxdfqwd0w",2,3,1,0,51,0.667,0,1,0,0,1,0,0,0,0,1,0,0,51;20,49,,71,49,0,3,3,0,0,1,0,,,,
2002,15,REG,00-0019646,LV,S.Janikowski,Sebastian Janikowski,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/c5zvm3ux5uvwxdfqwd0w",3,3,0,0,45,1,0,1,1,1,0,0,0,0,0,0,0,0,26;38;45,,,109,0,0,,0,,,,0,,,,
2002,16,REG,00-0019646,LV,S.Janikowski,Sebastian Janikowski,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/c5zvm3ux5uvwxdfqwd0w",,0,,,,,,,,,,,,,,,,,,,,,,,4,4,0,0,1,0,,,,
2002,17,REG,00-0019646,LV,S.Janikowski,Sebastian Janikowski,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/c5zvm3ux5uvwxdfqwd0w",1,1,0,0,27,1,0,1,0,0,0,0,0,0,0,0,0,0,27,,,27,0,0,3,3,0,0,1,0,,,,
2002,19,POST,00-0019646,LV,S.Janikowski,Sebastian Janikowski,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/c5zvm3ux5uvwxdfqwd0w",3,4,1,0,34,0.75,0,1,2,0,0,0,0,1,0,0,0,0,29;34;31,28,,94,28,0,3,3,0,0,1,0,,,,
2002,20,POST,00-0019646,LV,S.Janikowski,Sebastian Janikowski,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/c5zvm3ux5uvwxdfqwd0w",2,2,0,0,43,1,0,0,1,1,0,0,0,0,0,0,0,0,43;32,,,75,0,0,5,5,0,0,1,0,,,,
2002,21,POST,00-0019646,LV,S.Janikowski,Sebastian Janikowski,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/c5zvm3ux5uvwxdfqwd0w",1,1,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,40,,,40,0,0,,0,,,,0,,,,
2002,1,REG,00-0019676,CIN,,Neil Rackers,K,SPEC,,2,2,0,0,54,1,0,1,0,0,1,0,0,0,0,0,0,0,21;54,,,75,0,0,,0,,,,0,,,,
2002,2,REG,00-0019676,CIN,,Neil Rackers,K,SPEC,,,0,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,1,0,,,,
2002,3,REG,00-0019676,CIN,,Neil Rackers,K,SPEC,,1,1,0,0,24,1,0,1,0,0,0,0,0,0,0,0,0,0,24,,,24,0,0,,0,,,,0,,,,
2002,4,REG,00-0019676,CIN,,Neil Rackers,K,SPEC,,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,,45,,0,45,0,1,1,0,0,1,0,,,,
2002,5,REG,00-0019676,CIN,,Neil Rackers,K,SPEC,,,0,,,,,,,,,,,,,,,,,,,,,,,3,3,0,0,1,0,,,,
2002,6,REG,00-0019676,CIN,,Neil Rackers,K,SPEC,,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,,46,,0,46,0,1,1,0,0,1,0,,,,
2002,8,REG,00-0019676,CIN,,Neil Rackers,K,SPEC,,1,1,0,0,44,1,0,0,0,1,0,0,0,0,0,0,0,0,44,,,44,0,0,3,3,0,0,1,0,,,,
2002,9,REG,00-0019676,CIN,,Neil Rackers,K,SPEC,,1,1,0,0,25,1,0,1,0,0,0,0,0,0,0,0,0,0,25,,,25,0,0,5,5,0,0,1,0,,,,
2002,10,REG,00-0019676,CIN,,Neil Rackers,K,SPEC,,2,2,0,0,43,1,0,0,1,1,0,0,0,0,0,0,0,0,43;35,,,78,0,0,3,3,0,0,1,0,,,,
2002,11,REG,00-0019676,CIN,,Neil Rackers,K,SPEC,,2,2,0,0,37,1,0,0,2,0,0,0,0,0,0,0,0,0,37;31,,,68,0,0,2,2,0,0,1,0,,,,
2002,12,REG,00-0019676,CIN,,Neil Rackers,K,SPEC,,,0,,,,,,,,,,,,,,,,,,,,,,,3,3,0,0,1,0,,,,
2002,13,REG,00-0019676,CIN,,Neil Rackers,K,SPEC,,1,1,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,40,,,40,0,0,2,3,1,0,0.667,0,,,,
2002,14,REG,00-0019676,CIN,,Neil Rackers,K,SPEC,,1,2,1,0,24,0.5,0,1,0,0,0,0,0,0,0,0,1,0,24,52,,24,52,0,4,4,0,0,1,0,,,,
2002,15,REG,00-0019676,CIN,,Neil Rackers,K,SPEC,,3,3,0,0,51,1,1,1,0,0,1,0,0,0,0,0,0,0,51;18;25,,,94,0,0,,0,,,,1,25,1,0,0
2002,16,REG,00-0019676,CIN,,Neil Rackers,K,SPEC,,,0,,,,,,,,,,,,,,,,,,,,,,,2,3,0,1,0.667,0,,,,
2002,17,REG,00-0019676,CIN,,Neil Rackers,K,SPEC,,1,1,0,0,19,1,1,0,0,0,0,0,0,0,0,0,0,0,19,,,19,0,0,,0,,,,0,,,,
2002,1,REG,00-0019770,ATL,,Jay Feely,K,SPEC,,2,2,0,0,52,1,0,1,0,0,1,0,0,0,0,0,0,0,21;52,,,73,0,0,4,4,0,0,1,0,,,,
2002,2,REG,00-0019770,ATL,,Jay Feely,K,SPEC,,2,4,2,0,37,0.5,0,1,1,0,0,0,0,0,0,1,1,0,37;27,50;45,,64,95,0,1,1,0,0,1,1,45,0,1,0
2002,3,REG,00-0019770,ATL,,Jay Feely,K,SPEC,,3,3,0,0,44,1,0,1,1,1,0,0,0,0,0,0,0,0,44;26;34,,,104,0,0,3,3,0,0,1,0,,,,
2002,5,REG,00-0019770,ATL,,Jay Feely,K,SPEC,,2,3,1,0,34,0.667,0,0,2,0,0,0,0,0,0,1,0,0,34;32,46,,66,46,0,,0,,,,1,32,1,0,0
2002,6,REG,00-0019770,ATL,,Jay Feely,K,SPEC,,1,1,0,0,31,1,0,0,1,0,0,0,0,0,0,0,0,0,31,,,31,0,0,2,2,0,0,1,0,,,,
2002,7,REG,00-0019770,ATL,,Jay Feely,K,SPEC,,3,3,0,0,49,1,0,0,0,3,0,0,0,0,0,0,0,0,41;45;49,,,135,0,0,3,3,0,0,1,0,,,,
2002,8,REG,00-0019770,ATL,,Jay Feely,K,SPEC,,3,3,0,0,47,1,0,0,2,1,0,0,0,0,0,0,0,0,31;32;47,,,110,0,0,4,4,0,0,1,1,47,1,0,0
2002,9,REG,00-0019770,ATL,,Jay Feely,K,SPEC,,2,2,0,0,40,1,0,1,0,1,0,0,0,0,0,0,0,0,23;40,,,63,0,0,2,2,0,0,1,1,40,1,0,0
2002,10,REG,00-0019770,ATL,,Jay Feely,K,SPEC,,2,3,0,1,40,0.667,0,0,1,1,0,0,0,0,0,0,0,0,36;40,,56,76,0,56,4,4,0,0,1,1,56,0,0,1
2002,11,REG,00-0019770,ATL,,Jay Feely,K,SPEC,,1,2,1,0,42,0.5,0,0,0,1,0,0,0,0,1,0,0,0,42,39,,42,39,0,3,3,0,0,1,0,,,,
2002,12,REG,00-0019770,ATL,,Jay Feely,K,SPEC,,0,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,28,0,0,28,5,6,0,1,0.833,0,,,,
2002,13,REG,00-0019770,ATL,,Jay Feely,K,SPEC,,1,1,0,0,44,1,0,0,0,1,0,0,0,0,0,0,0,0,44,,,44,0,0,3,3,0,0,1,1,44,1,0,0
2002,14,REG,00-0019770,ATL,,Jay Feely,K,SPEC,,1,1,0,0,30,1,0,0,1,0,0,0,0,0,0,0,0,0,30,,,30,0,0,1,1,0,0,1,0,,,,
2002,15,REG,00-0019770,ATL,,Jay Feely,K,SPEC,,1,2,1,0,22,0.5,0,1,0,0,0,0,0,0,1,0,0,0,22,36,,22,36,0,3,3,0,0,1,1,36,0,1,0
2002,16,REG,00-0019770,ATL,,Jay Feely,K,SPEC,,5,5,0,0,39,1,0,3,2,0,0,0,0,0,0,0,0,0,23;23;36;20;39,,,141,0,0,3,3,0,0,1,0,,,,
2002,17,REG,00-0019770,ATL,,Jay Feely,K,SPEC,,3,4,1,0,49,0.75,0,0,1,2,0,0,0,1,0,0,0,0,42;49;30,28,,121,28,0,1,1,0,0,1,0,,,,
2002,18,POST,00-0019770,ATL,,Jay Feely,K,SPEC,,2,4,2,0,23,0.5,0,2,0,0,0,0,0,0,0,2,0,0,22;23,45;43,,45,88,0,3,3,0,0,1,0,,,,
2002,19,POST,00-0019770,ATL,,Jay Feely,K,SPEC,,2,3,1,0,52,0.667,0,0,1,0,1,0,0,0,1,0,0,0,34;52,37,,86,37,0,,0,,,,0,,,,
2002,1,REG,00-0020296,ARI,,Bill Gramatica,K,SPEC,,3,4,1,0,39,0.75,0,1,2,0,0,0,0,0,0,0,1,0,36;20;39,52,,95,52,0,2,2,0,0,1,0,,,,
2002,2,REG,00-0020296,ARI,,Bill Gramatica,K,SPEC,,1,1,0,0,23,1,0,1,0,0,0,0,0,0,0,0,0,0,23,,,23,0,0,3,3,0,0,1,0,,,,
2002,3,REG,00-0020296,ARI,,Bill Gramatica,K,SPEC,,,0,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,1,0,,,,
2002,4,REG,00-0020296,ARI,,Bill Gramatica,K,SPEC,,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,,42,,0,42,0,3,3,0,0,1,0,,,,
2002,5,REG,00-0020296,ARI,,Bill Gramatica,K,SPEC,,3,3,0,0,50,1,0,1,0,1,1,0,0,0,0,0,0,0,41;28;50,,,119,0,0,1,1,0,0,1,1,50,1,0,0
2002,7,REG,00-0020296,ARI,,Bill Gramatica,K,SPEC,,3,6,3,0,41,0.5,0,1,0,2,0,0,0,1,0,0,2,0,41;23;40,53;28;51,,104,132,0,,0,,,,1,40,1,0,0
2002,8,REG,00-0020296,ARI,,Bill Gramatica,K,SPEC,,,0,,,,,,,,,,,,,,,,,,,,,,,4,4,0,0,1,0,,,,
2002,9,REG,00-0020296,ARI,,Bill Gramatica,K,SPEC,,,0,,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,1,0,,,,
2002,10,REG,00-0020296,ARI,,Bill Gramatica,K,SPEC,,2,2,0,0,40,1,0,1,0,1,0,0,0,0,0,0,0,0,40;27,,,67,0,0,,0,,,,0,,,,
2002,11,REG,00-0020296,ARI,,Bill Gramatica,K,SPEC,,,0,,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,1,0,,,,
2002,12,REG,00-0020296,ARI,,Bill Gramatica,K,SPEC,,,0,,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,1,0,,,,
2002,14,REG,00-0020296,ARI,,Bill Gramatica,K,SPEC,,3,3,0,0,42,1,0,1,0,2,0,0,0,0,0,0,0,0,29;41;42,,,112,0,0,2,2,0,0,1,1,42,1,0,0
2002,15,REG,00-0020296,ARI,,Bill Gramatica,K,SPEC,,,0,,,,,,,,,,,,,,,,,,,,,,,4,4,0,0,1,0,,,,
2002,16,REG,00-0020296,ARI,,Bill Gramatica,K,SPEC,,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,,40,,0,40,0,2,2,0,0,1,0,,,,
2002,17,REG,00-0020296,ARI,,Bill Gramatica,K,SPEC,,,0,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,1,0,,,,
2002,14,REG,00-0020577,JAX,,Danny Boyd,K,SPEC,,2,2,0,0,33,1,0,1,1,0,0,0,0,0,0,0,0,0,33;22,,,55,0,0,2,2,0,0,1,0,,,,
2002,15,REG,00-0020577,JAX,,Danny Boyd,K,SPEC,,,0,,,,,,,,,,,,,,,,,,,,,,,3,3,0,0,1,0,,,,
2002,16,REG,00-0020577,JAX,,Danny Boyd,K,SPEC,,1,1,0,0,24,1,0,1,0,0,0,0,0,0,0,0,0,0,24,,,24,0,0,1,1,0,0,1,0,,,,
2002,17,REG,00-0020577,JAX,,Danny Boyd,K,SPEC,,2,2,0,0,32,1,0,1,1,0,0,0,0,0,0,0,0,0,32;23,,,55,0,0,1,1,0,0,1,0,,,,
2002,1,REG,00-0020578,NYG,M.Bryant,Matt Bryant,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/okrutwlsyxd3w2xtohun",2,2,0,0,33,1,0,1,1,0,0,0,0,0,0,0,0,0,29;33,,,62,0,0,1,1,0,0,1,0,,,,
2002,2,REG,00-0020578,NYG,M.Bryant,Matt Bryant,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/okrutwlsyxd3w2xtohun",4,4,0,0,34,1,0,2,2,0,0,0,0,0,0,0,0,0,20;32;34;25,,,111,0,0,2,2,0,0,1,0,,,,
2002,3,REG,00-0020578,NYG,M.Bryant,Matt Bryant,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/okrutwlsyxd3w2xtohun",3,3,0,0,47,1,0,1,1,1,0,0,0,0,0,0,0,0,33;21;47,,,101,0,0,,0,,,,1,47,1,0,0
2002,4,REG,00-0020578,NYG,M.Bryant,Matt Bryant,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/okrutwlsyxd3w2xtohun",,0,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,1,0,,,,
2002,5,REG,00-0020578,NYG,M.Bryant,Matt Bryant,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/okrutwlsyxd3w2xtohun",,0,,,,,,,,,,,,,,,,,,,,,,,3,3,0,0,1,0,,,,
2002,6,REG,00-0020578,NYG,M.Bryant,Matt Bryant,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/okrutwlsyxd3w2xtohun",1,1,0,0,38,1,0,0,1,0,0,0,0,0,0,0,0,0,38,,,38,0,0,1,1,0,0,1,0,,,,
2002,8,REG,00-0020578,NYG,M.Bryant,Matt Bryant,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/okrutwlsyxd3w2xtohun",1,1,0,0,26,1,0,1,0,0,0,0,0,0,0,0,0,0,26,,,26,0,0,,0,,,,0,,,,
2002,9,REG,00-0020578,NYG,M.Bryant,Matt Bryant,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/okrutwlsyxd3w2xtohun",1,3,2,0,27,0.333,0,1,0,0,0,0,0,0,1,1,0,0,27,41;37,,27,78,0,3,3,0,0,1,0,,,,
2002,10,REG,00-0020578,NYG,M.Bryant,Matt Bryant,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/okrutwlsyxd3w2xtohun",0,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,31,0,0,31,1,2,1,0,0.5,0,,,,
2002,11,REG,00-0020578,NYG,M.Bryant,Matt Bryant,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/okrutwlsyxd3w2xtohun",4,4,0,0,43,1,1,0,2,1,0,0,0,0,0,0,0,0,43;34;33;19,,,129,0,0,1,1,0,0,1,1,19,1,0,0
2002,12,REG,00-0020578,NYG,M.Bryant,Matt Bryant,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/okrutwlsyxd3w2xtohun",0,1,1,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,,33,,0,33,0,2,2,0,0,1,0,,,,
2002,13,REG,00-0020578,NYG,M.Bryant,Matt Bryant,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/okrutwlsyxd3w2xtohun",3,3,0,0,38,1,1,0,2,0,0,0,0,0,0,0,0,0,38;36;19,,,93,0,0,2,2,0,0,1,0,,,,
2002,14,REG,00-0020578,NYG,M.Bryant,Matt Bryant,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/okrutwlsyxd3w2xtohun",2,3,1,0,42,0.667,0,0,1,1,0,0,0,0,1,0,0,0,42;35,37,,77,37,0,3,3,0,0,1,0,,,,
2002,15,REG,00-0020578,NYG,M.Bryant,Matt Bryant,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/okrutwlsyxd3w2xtohun",3,3,0,0,38,1,0,0,3,0,0,0,0,0,0,0,0,0,38;35;31,,,104,0,0,4,4,0,0,1,0,,,,
2002,16,REG,00-0020578,NYG,M.Bryant,Matt Bryant,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/okrutwlsyxd3w2xtohun",1,1,0,0,20,1,0,1,0,0,0,0,0,0,0,0,0,0,20,,,20,0,0,5,6,1,0,0.833,0,,,,
2002,17,REG,00-0020578,NYG,M.Bryant,Matt Bryant,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/okrutwlsyxd3w2xtohun",1,2,1,0,39,0.5,0,0,1,0,0,0,0,0,1,0,0,0,39,36,,39,36,0,1,1,0,0,1,1,39,1,0,0
2002,18,POST,00-0020578,NYG,M.Bryant,Matt Bryant,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/okrutwlsyxd3w2xtohun",1,2,1,0,21,0.5,0,1,0,0,0,0,0,0,0,1,0,0,21,42,,21,42,0,5,5,0,0,1,0,,,,
2002,2,REG,00-0020685,BAL,,J.R. Jenkins,K,SPEC,,0,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,55,0,0,55,,0,,,,0,,,,
2002,12,REG,00-0020737,PIT,,Jeff Reed,K,SPEC,,3,4,1,0,45,0.75,0,0,1,2,0,0,0,0,0,0,1,0,33;43;45,51,,121,51,0,2,3,1,0,0.667,0,,,,
2002,13,REG,00-0020737,PIT,,Jeff Reed,K,SPEC,,6,6,0,0,50,1,0,2,2,1,1,0,0,0,0,0,0,0,25;29;30;46;33;50,,,213,0,0,1,1,0,0,1,0,,,,
2002,14,REG,00-0020737,PIT,,Jeff Reed,K,SPEC,,2,3,1,0,40,0.667,0,0,1,1,0,0,0,0,0,1,0,0,40;31,43,,71,43,0,,0,,,,0,,,,
2002,15,REG,00-0020737,PIT,,Jeff Reed,K,SPEC,,3,3,0,0,41,1,0,1,1,1,0,0,0,0,0,0,0,0,36;41;23,,,100,0,0,3,3,0,0,1,0,,,,
2002,16,REG,00-0020737,PIT,,Jeff Reed,K,SPEC,,1,1,0,0,26,1,0,1,0,0,0,0,0,0,0,0,0,0,26,,,26,0,0,2,2,0,0,1,0,,,,
2002,17,REG,00-0020737,PIT,,Jeff Reed,K,SPEC,,2,2,0,0,48,1,0,1,0,1,0,0,0,0,0,0,0,0,23;48,,,71,0,0,2,2,0,0,1,0,,,,
2002,18,POST,00-0020737,PIT,,Jeff Reed,K,SPEC,,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,,46,,0,46,0,4,4,0,0,1,0,,,,
2002,19,POST,00-0020737,PIT,,Jeff Reed,K,SPEC,,3,4,1,0,40,0.75,0,0,2,1,0,0,0,0,0,1,0,0,30;39;40,44,,109,44,0,2,2,0,0,1,1,40,1,0,0
2002,1,REG,00-0020972,DAL,,Billy Cundiff,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/waqo64awyli6ahwmumqs",1,2,1,0,33,0.5,0,0,1,0,0,0,0,0,0,1,0,0,33,42,,33,42,0,1,1,0,0,1,0,,,,
2002,2,REG,00-0020972,DAL,,Billy Cundiff,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/waqo64awyli6ahwmumqs",,0,,,,,,,,,,,,,,,,,,,,,,,3,3,0,0,1,0,,,,
2002,3,REG,00-0020972,DAL,,Billy Cundiff,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/waqo64awyli6ahwmumqs",2,2,0,0,47,1,0,0,1,1,0,0,0,0,0,0,0,0,47;33,,,80,0,0,1,1,0,0,1,0,,,,
2002,4,REG,00-0020972,DAL,,Billy Cundiff,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/waqo64awyli6ahwmumqs",2,2,0,0,48,1,0,0,1,1,0,0,0,0,0,0,0,0,35;48,,,83,0,0,1,1,0,0,1,1,48,1,0,0
2002,5,REG,00-0020972,DAL,,Billy Cundiff,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/waqo64awyli6ahwmumqs",1,2,1,0,32,0.5,0,0,1,0,0,0,0,0,0,1,0,0,32,45,,32,45,0,2,2,0,0,1,0,,,,
2002,6,REG,00-0020972,DAL,,Billy Cundiff,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/waqo64awyli6ahwmumqs",,0,,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,1,0,,,,
2002,7,REG,00-0020972,DAL,,Billy Cundiff,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/waqo64awyli6ahwmumqs",0,1,1,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,,49,,0,49,0,,0,,,,1,49,0,1,0
2002,8,REG,00-0020972,DAL,,Billy Cundiff,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/waqo64awyli6ahwmumqs",,0,,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,1,0,,,,
2002,9,REG,00-0020972,DAL,,Billy Cundiff,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/waqo64awyli6ahwmumqs",,0,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,1,0,,,,
2002,11,REG,00-0020972,DAL,,Billy Cundiff,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/waqo64awyli6ahwmumqs",1,2,1,0,21,0.5,0,1,0,0,0,0,0,0,0,0,1,0,21,52,,21,52,0,,0,,,,0,,,,
2002,12,REG,00-0020972,DAL,,Billy Cundiff,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/waqo64awyli6ahwmumqs",0,1,1,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,,33,,0,33,0,3,3,0,0,1,0,,,,
2002,13,REG,00-0020972,DAL,,Billy Cundiff,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/waqo64awyli6ahwmumqs",2,3,1,0,42,0.667,0,1,0,1,0,0,0,0,1,0,0,0,21;42,37,,63,37,0,3,3,0,0,1,0,,,,
2002,14,REG,00-0020972,DAL,,Billy Cundiff,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/waqo64awyli6ahwmumqs",2,3,1,0,37,0.667,0,1,1,0,0,0,0,0,0,1,0,0,23;37,47,,60,47,0,3,3,0,0,1,0,,,,
2002,15,REG,00-0020972,DAL,,Billy Cundiff,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/waqo64awyli6ahwmumqs",,0,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,1,0,,,,
2002,16,REG,00-0020972,DAL,,Billy Cundiff,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/waqo64awyli6ahwmumqs",1,1,0,0,42,1,0,0,0,1,0,0,0,0,0,0,0,0,42,,,42,0,0,,0,,,,0,,,,
2002,17,REG,00-0020972,DAL,,Billy Cundiff,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/waqo64awyli6ahwmumqs",,0,,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,1,0,,,,
2002,12,REG,00-0021226,SF,,Jeff Chandler,K,SPEC,,1,1,0,0,35,1,0,0,1,0,0,0,0,0,0,0,0,0,35,,,35,0,0,2,2,0,0,1,0,,,,
2002,13,REG,00-0021226,SF,,Jeff Chandler,K,SPEC,,1,1,0,0,23,1,0,1,0,0,0,0,0,0,0,0,0,0,23,,,23,0,0,4,4,0,0,1,0,,,,
2002,14,REG,00-0021226,SF,,Jeff Chandler,K,SPEC,,1,3,2,0,47,0.333,0,0,0,1,0,0,0,0,0,1,1,0,47,44;55,,47,99,0,4,4,0,0,1,0,,,,
2002,15,REG,00-0021226,SF,,Jeff Chandler,K,SPEC,,2,2,0,0,47,1,0,0,0,2,0,0,0,0,0,0,0,0,47;42,,,89,0,0,,0,,,,0,,,,
2002,16,REG,00-0021226,SF,,Jeff Chandler,K,SPEC,,1,3,2,0,24,0.333,0,1,0,0,0,0,0,0,0,2,0,0,24,42;42,,24,84,0,2,2,0,0,1,0,,,,
2002,17,REG,00-0021226,SF,,Jeff Chandler,K,SPEC,,2,2,0,0,44,1,1,0,0,1,0,0,0,0,0,0,0,0,19;44,,,63,0,0,2,2,0,0,1,0,,,,
2002,18,POST,00-0021226,SF,,Jeff Chandler,K,SPEC,,1,1,0,0,25,1,0,1,0,0,0,0,0,0,0,0,0,0,25,,,25,0,0,2,2,0,0,1,0,,,,
2002,19,POST,00-0021226,SF,,Jeff Chandler,K,SPEC,,2,2,0,0,40,1,0,1,0,1,0,0,0,0,0,0,0,0,24;40,,,64,0,0,,0,,,,0,,,,
2002,1,REG,00-0021347,JAX,,Hayden Epstein,K,SPEC,,1,2,1,0,27,0.5,0,1,0,0,0,0,0,0,0,0,1,0,27,52,,27,52,0,2,2,0,0,1,0,,,,
2002,2,REG,00-0021347,JAX,,Hayden Epstein,K,SPEC,,1,2,1,0,26,0.5,0,1,0,0,0,0,0,0,0,1,0,0,26,43,,26,43,0,2,2,0,0,1,0,,,,
2002,4,REG,00-0021347,JAX,,Hayden Epstein,K,SPEC,,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,,44,,0,44,0,4,4,0,0,1,0,,,,
2002,5,REG,00-0021347,JAX,,Hayden Epstein,K,SPEC,,2,2,0,0,34,1,0,0,2,0,0,0,0,0,0,0,0,0,34;31,,,65,0,0,2,2,0,0,1,0,,,,
2002,6,REG,00-0021347,JAX,,Hayden Epstein,K,SPEC,,,0,,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,1,0,,,,
2002,7,REG,00-0021347,JAX,,Hayden Epstein,K,SPEC,,1,2,1,0,22,0.5,0,1,0,0,0,0,0,0,1,0,0,0,22,39,,22,39,0,1,1,0,0,1,0,,,,
